survey_code,PlotID,Investigators,SiteName,Country,SiteLatitude,SiteLongitude,MAT,MAP,community_description,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,EPSG,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,AGB,AGB_g_m2,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,HAG_plotmean_of_cellmax_m
20191015_AC_JOP,P15,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site P (P-TOBO, Jornada LTER, New Mexico)",USA,32.668,-106.77,14.8,240.0,Tobosa dominated grassland,Graminoid,Poales,Poaceae,Pleuraphis,mutica,26913,333949.948,3615770.961,1314.376,333950.377,3615770.81,1314.385,333950.609,3615771.246,1314.389,333950.177,3615771.457,1314.38,148.28,593.12,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.2398
20191015_AC_JOP,P16,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site P (P-TOBO, Jornada LTER, New Mexico)",USA,32.668,-106.77,14.8,240.0,Tobosa dominated grassland,Graminoid,Poales,Poaceae,Pleuraphis,mutica,26913,333962.62,3615775.0,1314.351,333962.743,3615774.515,1314.368,333963.215,3615774.635,1314.35,333963.108,3615775.116,1314.343,52.83,211.32,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1049
20191015_AC_JOP,P17,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site P (P-TOBO, Jornada LTER, New Mexico)",USA,32.668,-106.77,14.8,240.0,Tobosa dominated grassland,Graminoid,Poales,Poaceae,Pleuraphis,mutica,26913,333975.882,3615760.685,1314.424,333975.445,3615760.511,1314.37,333975.628,3615760.046,1314.381,333976.082,3615760.233,1314.403,119.2,476.8,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1354
20191015_AC_JOP,P18,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site P (P-TOBO, Jornada LTER, New Mexico)",USA,32.668,-106.77,14.8,240.0,Tobosa dominated grassland,Graminoid,Poales,Poaceae,Pleuraphis,mutica,26913,333986.486,3615772.736,1314.376,333987.003,3615772.787,1314.376,333986.964,3615773.271,1314.374,333986.451,3615773.218,1314.441,83.94,335.76,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0751
20191015_AC_JOP,P19,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site P (P-TOBO, Jornada LTER, New Mexico)",USA,32.668,-106.77,14.8,240.0,Tobosa dominated grassland,Graminoid,Poales,Poaceae,Pleuraphis,mutica,26913,333964.018,3615774.015,1314.362,333963.558,3615774.239,1314.354,333963.347,3615773.811,1314.354,333963.772,3615773.571,1314.355,34.82,139.28,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0694
20191015_AC_JOP,P20,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site P (P-TOBO, Jornada LTER, New Mexico)",USA,32.668,-106.77,14.8,240.0,Tobosa dominated grassland,Graminoid,Poales,Poaceae,Pleuraphis,mutica,26913,333952.644,3615781.054,1314.366,333952.27,3615781.376,1314.362,333951.963,3615780.991,1314.369,333952.354,3615780.69,1314.371,29.98,119.92,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0259
20191015_AC_JOT,P01,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336481.836,3598787.798,1314.001,336480.91,3598787.331,1314.043,336481.399,3598786.439,1314.014,336482.27,3598786.863,1314.018,325.3,316.93296960249415,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.1196
20191015_AC_JOT,P02,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336455.745,3598791.924,1314.026,336454.909,3598791.693,1314.013,336455.15,3598790.817,1314.029,336455.995,3598791.056,1314.001,541.9,685.4287882620795,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.2108
20191015_AC_JOT,P03,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336452.09,3598781.13,1314.002,336450.858,3598781.389,1314.013,336450.382,3598780.195,1314.011,336451.624,3598779.849,1314.013,1018.6,608.7372258411523,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.1579
20191015_AC_JOT,P04,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336437.718,3598804.999,1314.053,336437.475,3598803.421,1314.046,336439.023,3598803.096,1314.069,336439.306,3598804.651,1314.042,1918.27,753.7999056900346,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.2153
20191015_AC_JOT,P05,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336405.247,3598789.547,1314.064,336404.775,3598790.325,1314.063,336404.009,3598789.88,1314.068,336404.479,3598789.088,1314.07,609.7,748.0981595092026,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.057
20191015_AC_JOT,P06,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336391.653,3598821.995,1314.1,336391.252,3598821.723,1314.097,336391.514,3598821.303,1314.096,336391.934,3598821.586,1314.085,190.4,761.6,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0021
20191015_AC_JOT,P07,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336403.086,3598812.675,1314.087,336402.611,3598812.85,1314.081,336402.422,3598812.396,1314.091,336402.875,3598812.218,1314.1,206.2,824.8,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0347
20191015_AC_JOT,P08,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336412.863,3598796.921,1314.063,336412.393,3598796.747,1314.065,336412.556,3598796.293,1314.066,336413.03,3598796.47,1314.062,107.1,428.4,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0573
20191015_AC_JOT,P09,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336420.038,3598801.198,1314.054,336419.154,3598800.73,1314.064,336419.651,3598799.878,1314.065,336420.56,3598800.344,1314.054,786.3,784.1827066919318,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0693
20191015_AC_JOT,P10,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336447.225,3598820.653,1314.07,336445.564,3598820.811,1314.048,336445.423,3598819.105,1314.05,336447.079,3598818.965,1314.058,1583.8,558.4823160196057,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.012
20191015_AC_JOT,P11,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336404.575,3598823.83,1314.08,336403.29,3598823.607,1314.086,336403.43,3598822.299,1314.072,336404.714,3598822.53,1314.084,1659.6,972.402882756196,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0016
20191015_AC_JOT,P12,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336418.709,3598815.86,1314.08,336418.709,3598814.171,1314.071,336420.407,3598814.113,1314.083,336420.38,3598815.806,1314.076,2165.8,760.5435965867191,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0836
20191015_AC_JOT,P13,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336439.136,3598784.222,1314.022,336437.309,3598783.757,1314.057,336437.912,3598781.971,1314.042,336439.741,3598782.423,1314.085,3725.8,1048.4579018460154,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.1047
20191015_AC_JOT,P14,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336459.739,3598791.805,1314.021,336458.605,3598790.815,1314.029,336459.684,3598789.763,1314.03,336460.829,3598790.701,1314.023,1562.32,687.0964904565045,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.1658
20191015_AC_JOT,P15,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336477.613,3598813.993,1314.05,336475.66,3598813.573,1314.038,336476.109,3598811.605,1314.031,336478.055,3598812.056,1314.032,4077.8,1019.3480651934807,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.059
20191015_AC_JOT,P16,"Andrew Cunliffe, Fabio Boschetti, Sergio Vargas, Stephen Escarzaga, Craig Tweedie, Wenjie Ji, Robert Wojcikiewicz, Niall Hanon, Caiti Steele, Muhammad S. Hanggito, Marguerite E. Mauritz-Tozer ","Site T (T-EAST, Jornada LTER, New Mexico)",USA,32.514,-106.741,14.8,240.0,"Tarbush-dominated open shrubland,  low stature",Shrub,Asterales,Asteraceae,Flourensia,cernua,26913,336487.528,3598818.565,1314.023,336485.534,3598818.276,1314.043,336485.817,3598816.324,1314.026,336487.758,3598816.625,1314.016,3690.4,945.1900420038932,3.5,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Advanced,0.0097
20191015_ML_CFT,P01,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695456.899,6017757.091,739.95,695456.614,6017756.663,739.959,695457.128,6017756.371,739.881,695457.298,6017756.828,739.877,33.07,132.28,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0099
20191015_ML_CFT,P02,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695463.347,6017750.779,738.749,695463.123,6017750.316,738.742,695463.536,6017750.104,738.691,695463.767,6017750.505,738.656,47.32,189.28,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0745
20191015_ML_CFT,P03,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695472.778,6017741.367,736.867,695472.818,6017740.868,736.842,695473.304,6017740.939,736.793,695473.276,6017741.414,736.846,20.14,80.56,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0236
20191015_ML_CFT,P04,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695484.476,6017732.339,735.128,695484.425,6017731.845,735.044,695484.898,6017731.806,734.989,695484.96,6017732.284,735.055,33.96,135.84,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.034
20191015_ML_CFT,P05,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695476.253,6017719.076,735.147,695476.167,6017718.574,735.123,695476.645,6017718.527,735.071,695476.7,6017718.999,735.105,16.86,67.44,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.032
20191015_ML_CFT,P06,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695476.837,6017715.511,734.957,695476.722,6017715.014,734.943,695477.21,6017714.91,734.877,695477.339,6017715.387,734.894,39.09,156.36,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0565
20191015_ML_CFT,P07,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695467.902,6017712.105,735.52,695467.619,6017711.674,735.522,695468.022,6017711.372,735.445,695468.345,6017711.784,735.459,20.86,83.44,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0327
20191015_ML_CFT,P08,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695457.495,6017714.264,737.112,695457.219,6017713.901,737.115,695457.599,6017713.572,737.048,695457.877,6017713.941,737.016,10.98,43.92,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0356
20191015_ML_CFT,P09,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695451.207,6017715.4,737.412,695450.762,6017715.202,737.363,695450.958,6017714.758,737.359,695451.408,6017714.984,737.376,12.81,51.24,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0226
20191015_ML_CFT,P10,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Bothriochloa,macra,28355,695449.062,6017722.533,738.043,695449.534,6017722.4,737.992,695449.532,6017722.92,738.019,695449.029,6017723.006,738.076,12.87,51.48,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0109
20191015_ML_CFT,P11,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Bothriochloa,macra,28355,695446.987,6017730.452,738.699,695446.529,6017730.256,738.708,695446.687,6017729.828,738.667,695447.174,6017730.018,738.672,12.09,48.36,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0187
20191015_ML_CFT,P12,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695447.405,6017730.1,738.696,695446.986,6017729.747,738.677,695447.328,6017729.413,738.635,695447.724,6017729.715,738.652,20.22,80.88,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0131
20191015_ML_CFT,P13,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Bothriochloa,macra,28355,695447.902,6017730.323,738.662,695447.459,6017730.063,738.674,695447.697,6017729.625,738.653,695448.15,6017729.808,738.665,10.67,42.68,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0206
20191015_ML_CFT,P14,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Bothriochloa,macra,28355,695451.641,6017736.339,738.971,695451.957,6017736.679,738.964,695451.631,6017737.066,739.017,695451.269,6017736.667,739.016,19.27,77.08,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0196
20191015_ML_CFT,P15,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695449.985,6017740.779,739.348,695449.722,6017740.375,739.334,695450.102,6017740.069,739.283,695450.387,6017740.49,739.299,37.02,148.08,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0522
20191015_ML_CFT,P16,"Mitchell B. Lyons, & Adrian Fisher","Site 2 - Cottage Flat (private land), Bredbo, NSW",Australia,-35.965,149.168,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695459.08,6017751.31,739.264,695458.916,6017750.827,739.223,695459.381,6017750.69,739.182,695459.554,6017751.138,739.207,26.09,104.36,2.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0791
20191015_ML_OTH,P01,"Mitchell B. Lyons, & Adrian Fisher","Site 1 - One Tree Hill (private land), Bredbo, NSW",Australia,-35.958,149.169,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695629.832,6018586.555,820.716,695629.545,6018586.127,820.739,695629.973,6018585.909,820.699,695630.227,6018586.319,820.671,308.83,1235.32,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1297
20191015_ML_OTH,P02,"Mitchell B. Lyons, & Adrian Fisher","Site 1 - One Tree Hill (private land), Bredbo, NSW",Australia,-35.958,149.169,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695626.865,6018586.243,820.872,695626.522,6018585.993,820.872,695626.776,6018585.537,820.886,695627.169,6018585.837,820.864,58.81,235.24,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1004
20191015_ML_OTH,P03,"Mitchell B. Lyons, & Adrian Fisher","Site 1 - One Tree Hill (private land), Bredbo, NSW",Australia,-35.958,149.169,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695640.093,6018585.994,819.933,695639.77,6018585.619,819.951,695640.172,6018585.27,819.91,695640.509,6018585.658,819.906,75.25,301.0,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1048
20191015_ML_OTH,P04,"Mitchell B. Lyons, & Adrian Fisher","Site 1 - One Tree Hill (private land), Bredbo, NSW",Australia,-35.958,149.169,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695643.16,6018580.174,819.633,695642.921,6018579.763,819.624,695643.322,6018579.476,819.588,695643.575,6018579.896,819.569,54.95,219.8,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0864
20191015_ML_OTH,P05,"Mitchell B. Lyons, & Adrian Fisher","Site 1 - One Tree Hill (private land), Bredbo, NSW",Australia,-35.958,149.169,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695636.949,6018576.423,820.216,695636.616,6018576.157,820.3,695636.92,6018575.745,820.281,695637.293,6018576.055,820.151,30.66,122.64,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.0487
20191015_ML_OTH,P06,"Mitchell B. Lyons, & Adrian Fisher","Site 1 - One Tree Hill (private land), Bredbo, NSW",Australia,-35.958,149.169,11.3,544.0,Snow gum (E. pauciflora) grassy woodland / Tableland Cool Temperate Grasslands,Graminoid,Poales,Poaceae,Eragrostis,curvula,28355,695632.964,6018576.193,820.607,695632.57,6018575.893,820.643,695632.834,6018575.506,820.593,695633.257,6018575.749,820.575,124.25,497.0,3.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro,0.1145
